Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
anton espiga,RUNNING,11-11-2025,12:38:56,00:33:06,5.89,141,10.7,15.2,05:37,03:57,324,34,65,1,89,,54,,36,40,,,,169.0,64.0,183,50,47,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,109,0.3,215:50,0,,,0.00,,,
,00:00:01,109,0.8,79:19,0,,,0.00,,,
,00:00:02,108,1.5,40:50,0,,,0.00,,,
,00:00:03,108,2.4,25:08,42,,,0.60,,,
,00:00:04,108,3.4,17:32,73,,,1.40,,,
,00:00:05,107,4.5,13:26,79,,,2.80,,,
,00:00:06,106,5.4,11:01,84,,,4.30,,,
,00:00:07,106,6.3,09:31,85,,,6.00,,,
,00:00:08,105,7.1,08:31,87,,,8.10,,,
,00:00:09,105,7.7,07:46,88,,,10.10,,,
,00:00:10,104,8.4,07:11,88,,,12.50,,,
,00:00:11,104,8.9,06:44,87,,,15.00,,,
,00:00:12,103,8.9,06:44,86,,,17.50,,,
,00:00:13,102,4.3,13:53,85,,,17.50,,,
,00:00:14,102,9.2,06:33,84,,,17.50,,,
,00:00:15,102,9.8,06:06,84,,,17.60,,,
,00:00:16,102,9.6,06:16,85,,,21.60,,,
,00:00:17,102,9.0,06:40,84,,,25.81,,,
,00:00:18,102,8.8,06:49,85,,,30.03,,,
,00:00:19,103,8.7,06:52,85,,,34.24,,,
,00:00:20,103,8.7,06:53,85,,,38.45,,,
,00:00:21,104,8.7,06:53,85,,,42.67,,,
,00:00:22,104,8.7,06:54,85,,,46.88,,,
,00:00:23,105,8.9,06:45,85,,,51.09,,,
,00:00:24,105,9.1,06:34,85,,,51.60,,,
,00:00:25,105,9.2,06:31,85,,,53.60,,,
,00:00:26,105,9.2,06:29,85,,,55.20,,,
,00:00:27,105,9.4,06:24,85,,,58.40,,,
,00:00:28,105,9.5,06:17,85,,,61.50,,,
,00:00:29,106,9.7,06:12,85,,,64.50,,,
,00:00:30,106,9.8,06:07,85,,,67.40,,,
,00:00:31,107,10.0,06:01,85,,,70.40,,,
,00:00:32,107,10.3,05:51,85,,,73.10,,,
,00:00:33,108,10.6,05:41,85,,,76.00,,,
,00:00:34,108,10.6,05:38,85,,,79.00,,,
,00:00:35,108,10.5,05:42,85,,,81.60,,,
,00:00:36,109,10.3,05:51,85,,,84.20,,,
,00:00:37,109,10.1,05:56,85,,,86.90,,,
,00:00:38,110,10.0,05:59,85,,,89.70,,,
,00:00:39,110,10.0,06:01,85,,,92.50,,,
,00:00:40,110,10.0,06:02,85,,,95.20,,,
,00:00:41,110,10.0,06:02,85,,,98.00,,,
,00:00:42,110,9.9,06:04,85,,,100.70,,,
,00:00:43,110,9.8,06:09,85,,,103.30,,,
,00:00:44,110,9.6,06:13,85,,,105.80,,,
,00:00:45,110,9.6,06:16,85,,,108.70,,,
,00:00:46,110,9.5,06:18,85,,,111.20,,,
,00:00:47,110,9.5,06:19,85,,,113.80,,,
,00:00:48,110,9.5,06:19,85,,,116.50,,,
,00:00:49,110,9.5,06:19,85,,,119.20,,,
,00:00:50,110,9.5,06:19,85,,,122.00,,,
,00:00:51,110,9.6,06:16,85,,,124.80,,,
,00:00:52,110,9.7,06:13,85,,,127.80,,,
,00:00:53,111,9.7,06:11,84,,,130.60,,,
,00:00:54,111,9.7,06:11,84,,,133.30,,,
,00:00:55,111,9.7,06:11,84,,,136.00,,,
,00:00:56,112,9.7,06:12,85,,,138.60,,,
,00:00:57,112,9.7,06:12,85,,,141.10,,,
,00:00:58,113,9.6,06:13,85,,,143.70,,,
,00:00:59,113,9.6,06:14,85,,,145.60,,,
,00:01:00,114,9.6,06:15,84,,,147.90,,,
,00:01:01,114,9.4,06:21,84,,,149.80,,,
,00:01:02,114,9.2,06:30,84,,,151.90,,,
,00:01:03,114,9.1,06:34,84,,,154.00,,,
,00:01:04,115,9.1,06:36,84,,,156.30,,,
,00:01:05,115,9.1,06:35,85,,,158.60,,,
,00:01:06,116,9.2,06:32,85,,,161.00,,,
,00:01:07,116,9.2,06:30,85,,,163.20,,,
,00:01:08,117,9.3,06:28,84,,,166.00,,,
,00:01:09,117,9.3,06:27,84,,,167.90,,,
,00:01:10,118,9.3,06:26,84,,,170.40,,,
,00:01:11,118,9.4,06:25,84,,,172.90,,,
,00:01:12,118,9.4,06:24,85,39,,175.40,,,
,00:01:13,118,9.4,06:23,85,37,,177.80,,,
,00:01:14,118,9.4,06:23,85,38,,180.10,,,
,00:01:15,118,9.4,06:23,85,38,,182.40,,,
,00:01:16,118,9.4,06:22,85,38,,185.10,,,
,00:01:17,118,9.4,06:22,85,38,,187.70,,,
,00:01:18,118,9.4,06:21,85,38,,190.50,,,
,00:01:19,117,9.5,06:20,85,38,,193.40,,,
,00:01:20,117,9.5,06:19,85,39,,196.20,,,
,00:01:21,117,9.5,06:18,85,39,,199.20,,,
,00:01:22,117,9.6,06:17,84,39,,201.90,,,
,00:01:23,117,9.6,06:16,84,39,,204.40,,,
,00:01:24,118,9.6,06:15,84,39,,206.90,,,
,00:01:25,118,9.6,06:15,84,39,,209.20,,,
,00:01:26,119,9.6,06:15,85,40,,211.80,,,
,00:01:27,119,9.6,06:16,84,40,,214.80,,,
,00:01:28,120,9.6,06:16,84,40,,217.30,,,
,00:01:29,120,9.6,06:16,84,40,,219.90,,,
,00:01:30,120,9.6,06:16,84,40,,222.60,,,
,00:01:31,121,9.6,06:14,84,40,,225.70,,,
,00:01:32,121,9.8,06:09,84,40,,229.30,,,
,00:01:33,121,9.9,06:02,84,40,,232.50,,,
,00:01:34,122,10.1,05:56,84,39,,235.80,,,
,00:01:35,122,10.1,05:56,84,39,,238.70,,,
,00:01:36,122,10.0,05:59,85,39,,241.20,,,
,00:01:37,123,9.9,06:03,85,39,,243.60,,,
,00:01:38,123,9.7,06:10,85,38,,245.70,,,
,00:01:39,123,9.4,06:22,85,38,,247.90,,,
,00:01:40,123,9.2,06:30,84,37,,250.00,,,
,00:01:41,123,9.2,06:32,85,37,,252.20,,,
,00:01:42,123,9.2,06:31,84,37,,254.40,,,
,00:01:43,123,9.2,06:31,84,36,,256.20,,,
,00:01:44,124,9.3,06:28,84,36,,258.80,,,
,00:01:45,124,9.3,06:26,84,35,,261.70,,,
,00:01:46,124,9.3,06:26,84,35,,264.50,,,
,00:01:47,124,9.3,06:26,84,34,,267.40,,,
,00:01:48,124,9.3,06:25,85,34,,270.30,,,
,00:01:49,124,9.4,06:25,85,33,,273.00,,,
,00:01:50,125,9.4,06:25,85,32,,275.80,,,
,00:01:51,125,9.4,06:25,85,32,,277.90,,,
,00:01:52,125,9.3,06:25,85,32,,280.60,,,
,00:01:53,126,9.3,06:26,85,31,,282.60,,,
,00:01:54,126,9.4,06:25,85,31,,285.10,,,
,00:01:55,126,9.4,06:24,85,30,,288.20,,,
,00:01:56,127,9.4,06:25,85,30,,290.70,,,
,00:01:57,127,9.3,06:26,85,30,,293.40,,,
,00:01:58,128,9.3,06:26,85,30,,296.20,,,
,00:01:59,128,9.3,06:26,85,30,,298.90,,,
,00:02:00,129,9.3,06:26,85,29,,301.90,,,
,00:02:01,129,9.4,06:25,85,29,,304.50,,,
,00:02:02,129,9.4,06:24,85,29,,307.30,,,
,00:02:03,130,9.4,06:23,85,29,,310.00,,,
,00:02:04,130,9.4,06:21,85,29,,312.50,,,
,00:02:05,130,9.5,06:20,85,29,,315.50,,,
,00:02:06,130,9.5,06:18,85,29,,318.20,,,
,00:02:07,130,9.6,06:17,85,29,,320.70,,,
,00:02:08,130,9.6,06:16,85,29,,323.40,,,
,00:02:09,130,9.6,06:14,85,29,,326.10,,,
,00:02:10,131,9.6,06:14,85,29,,328.60,,,
,00:02:11,131,9.7,06:13,85,29,,331.30,,,
,00:02:12,131,9.7,06:12,85,29,,333.90,,,
,00:02:13,131,9.7,06:12,85,29,,336.50,,,
,00:02:14,131,9.7,06:11,85,29,,339.10,,,
,00:02:15,131,9.7,06:11,85,29,,341.60,,,
,00:02:16,131,9.7,06:10,85,29,,344.40,,,
,00:02:17,131,9.7,06:10,85,29,,347.20,,,
,00:02:18,132,9.7,06:09,85,29,,350.00,,,
,00:02:19,132,9.8,06:09,85,29,,352.80,,,
,00:02:20,132,9.8,06:09,85,29,,355.50,,,
,00:02:21,132,9.8,06:09,85,29,,358.50,,,
,00:02:22,132,9.8,06:08,85,29,,361.20,,,
,00:02:23,132,9.8,06:08,85,29,,363.80,,,
,00:02:24,133,9.8,06:08,85,30,,366.50,,,
,00:02:25,133,9.8,06:08,85,30,,369.30,,,
,00:02:26,133,9.8,06:07,85,30,,372.00,,,
,00:02:27,134,9.8,06:07,85,30,,374.60,,,
,00:02:28,134,9.8,06:07,85,30,,377.20,,,
,00:02:29,134,9.8,06:07,85,30,,379.90,,,
,00:02:30,134,9.8,06:07,85,30,,382.60,,,
,00:02:31,135,9.8,06:07,85,30,,385.40,,,
,00:02:32,135,9.8,06:07,85,30,,388.30,,,
,00:02:33,135,9.8,06:07,85,29,,390.80,,,
,00:02:34,135,9.8,06:07,85,29,,393.50,,,
,00:02:35,135,9.8,06:07,85,29,,396.00,,,
,00:02:36,135,9.8,06:07,85,29,,398.70,,,
,00:02:37,135,9.8,06:08,85,29,,401.40,,,
,00:02:38,135,9.8,06:08,85,29,,404.00,,,
,00:02:39,135,9.8,06:08,85,29,,406.70,,,
,00:02:40,135,9.8,06:08,85,29,,409.60,,,
,00:02:41,134,9.8,06:08,85,29,,412.40,,,
,00:02:42,134,9.8,06:08,85,29,,415.30,,,
,00:02:43,134,9.8,06:08,85,29,,418.30,,,
,00:02:44,134,9.8,06:07,85,29,,421.60,,,
,00:02:45,134,9.8,06:07,85,29,,424.60,,,
,00:02:46,134,9.8,06:07,85,30,,427.20,,,
,00:02:47,134,9.8,06:07,85,30,,430.10,,,
,00:02:48,134,9.8,06:07,85,30,,432.70,,,
,00:02:49,134,9.8,06:07,85,30,,435.30,,,
,00:02:50,133,9.8,06:09,85,30,,437.50,,,
,00:02:51,133,9.7,06:10,85,30,,439.80,,,
,00:02:52,133,9.7,06:11,84,30,,442.30,,,
,00:02:53,133,9.7,06:12,84,30,,444.50,,,
,00:02:54,133,9.7,06:11,85,30,,447.00,,,
,00:02:55,133,9.7,06:11,85,30,,449.60,,,
,00:02:56,134,9.7,06:10,85,30,,452.00,,,
,00:02:57,134,9.7,06:10,85,30,,454.40,,,
,00:02:58,134,9.7,06:09,85,30,,456.80,,,
,00:02:59,134,9.7,06:09,85,30,,459.50,,,
,00:03:00,134,9.7,06:09,85,30,,462.30,,,
,00:03:01,134,9.7,06:10,85,30,,464.90,,,
,00:03:02,134,9.7,06:11,85,30,,467.60,,,
,00:03:03,134,9.7,06:12,85,30,,470.20,,,
,00:03:04,135,9.7,06:13,85,30,,473.00,,,
,00:03:05,135,9.6,06:13,85,30,,475.40,,,
,00:03:06,135,9.6,06:14,85,30,,478.30,,,
,00:03:07,135,9.6,06:14,85,30,,480.80,,,
,00:03:08,135,9.6,06:15,85,30,,483.40,,,
,00:03:09,135,9.6,06:15,85,30,,485.80,,,
,00:03:10,135,9.6,06:15,85,30,,488.20,,,
,00:03:11,135,9.5,06:17,85,30,,490.40,,,
,00:03:12,136,9.5,06:20,85,30,,492.40,,,
,00:03:13,136,9.5,06:21,85,30,,494.80,,,
,00:03:14,136,9.4,06:23,85,30,,497.10,,,
,00:03:15,136,9.3,06:27,85,30,,499.30,,,
,00:03:16,137,9.2,06:33,85,30,,501.30,,,
,00:03:17,137,8.9,06:42,85,30,,503.40,,,
,00:03:18,138,8.8,06:51,85,30,,505.30,,,
,00:03:19,138,8.7,06:54,85,30,,507.50,,,
,00:03:20,138,8.7,06:53,85,30,,509.60,,,
,00:03:21,138,8.8,06:50,85,30,,511.80,,,
,00:03:22,137,8.8,06:47,87,30,,513.70,,,
,00:03:23,137,8.8,06:48,88,30,,515.80,,,
,00:03:24,137,8.8,06:51,88,30,,518.00,,,
,00:03:25,136,8.8,06:51,86,30,,520.50,,,
,00:03:26,136,8.6,06:58,86,30,,522.70,,,
,00:03:27,136,8.4,07:08,86,30,,524.70,,,
,00:03:28,135,8.2,07:17,86,30,,526.80,,,
,00:03:29,135,8.2,07:18,86,30,,529.00,,,
,00:03:30,135,8.4,07:11,86,31,,531.50,,,
,00:03:31,136,8.5,07:03,86,31,,534.20,,,
,00:03:32,136,8.6,06:56,86,31,,536.60,,,
,00:03:33,136,8.8,06:51,86,31,,539.20,,,
,00:03:34,136,8.8,06:48,86,31,,541.30,,,
,00:03:35,136,8.9,06:45,84,31,,544.10,,,
,00:03:36,136,8.9,06:43,84,31,,546.60,,,
,00:03:37,136,8.9,06:43,84,31,,548.90,,,
,00:03:38,137,9.0,06:42,84,31,,551.20,,,
,00:03:39,137,9.0,06:42,84,31,,553.20,,,
,00:03:40,137,8.9,06:44,84,31,,555.30,,,
,00:03:41,137,8.9,06:45,85,31,,557.70,,,
,00:03:42,137,8.8,06:47,85,31,,560.10,,,
,00:03:43,137,8.8,06:49,85,31,,562.50,,,
,00:03:44,137,8.8,06:50,85,31,,565.10,,,
,00:03:45,137,8.8,06:51,85,31,,567.50,,,
,00:03:46,137,8.7,06:52,85,32,,570.50,,,
,00:03:47,137,8.7,06:53,85,32,,573.00,,,
,00:03:48,137,8.7,06:54,85,32,,575.50,,,
,00:03:49,138,8.7,06:55,85,32,,578.00,,,
,00:03:50,138,8.7,06:56,85,32,,580.30,,,
,00:03:51,138,8.6,06:56,85,32,,582.90,,,
,00:03:52,138,8.6,06:57,85,32,,585.60,,,
,00:03:53,139,8.6,06:57,85,32,,587.90,,,
,00:03:54,139,8.6,06:58,85,33,,590.50,,,
,00:03:55,139,8.6,06:58,85,33,,592.90,,,
,00:03:56,139,8.6,06:58,85,33,,595.50,,,
,00:03:57,139,8.6,06:58,85,33,,598.30,,,
,00:03:58,139,8.6,06:57,84,33,,601.00,,,
,00:03:59,139,8.7,06:53,85,34,,603.80,,,
,00:04:00,139,8.9,06:46,85,34,,606.60,,,
,00:04:01,138,9.0,06:39,85,34,,609.30,,,
,00:04:02,138,9.2,06:32,85,34,,611.90,,,
,00:04:03,138,9.3,06:27,85,34,,615.00,,,
,00:04:04,138,9.5,06:21,84,34,,618.00,,,
,00:04:05,137,9.7,06:13,85,34,,621.20,,,
,00:04:06,137,9.9,06:04,85,35,,624.20,,,
,00:04:07,137,10.0,06:00,85,35,,627.10,,,
,00:04:08,137,9.9,06:02,85,35,,629.90,,,
,00:04:09,137,9.8,06:06,84,35,,632.70,,,
,00:04:10,137,9.8,06:07,85,35,,635.40,,,
,00:04:11,137,9.8,06:07,85,35,,638.40,,,
,00:04:12,137,9.9,06:03,85,35,,641.30,,,
,00:04:13,136,10.0,05:59,84,35,,644.30,,,
,00:04:14,136,10.0,06:01,85,35,,646.80,,,
,00:04:15,136,9.8,06:08,84,35,,649.30,,,
,00:04:16,135,9.7,06:12,85,35,,652.10,,,
,00:04:17,135,9.6,06:16,85,35,,654.50,,,
,00:04:18,135,9.4,06:22,84,35,,656.70,,,
,00:04:19,135,9.2,06:30,85,35,,658.50,,,
,00:04:20,135,9.0,06:40,85,35,,660.00,,,
,00:04:21,135,8.7,06:52,85,35,,661.70,,,
,00:04:22,135,8.5,07:04,85,35,,663.20,,,
,00:04:23,135,8.4,07:08,85,35,,665.00,,,
,00:04:24,135,8.4,07:09,85,35,,666.90,,,
,00:04:25,135,8.4,07:07,87,35,,668.60,,,
,00:04:26,135,8.6,07:01,88,35,,671.20,,,
,00:04:27,134,8.7,06:55,88,35,,674.20,,,
,00:04:28,134,8.8,06:47,88,35,,677.10,,,
,00:04:29,134,9.1,06:34,88,35,,680.60,,,
,00:04:30,133,9.5,06:20,88,35,,683.90,,,
,00:04:31,133,9.8,06:08,88,35,,687.30,,,
,00:04:32,133,9.9,06:03,88,35,,690.40,,,
,00:04:33,133,9.9,06:04,88,35,,693.60,,,
,00:04:34,133,9.8,06:07,88,35,,696.80,,,
,00:04:35,132,9.7,06:10,88,35,,699.50,,,
,00:04:36,132,9.6,06:16,88,35,,701.20,,,
,00:04:37,132,9.3,06:29,88,35,,702.70,,,
,00:04:38,132,8.9,06:44,88,35,,703.60,,,
,00:04:39,131,8.6,06:58,88,35,,703.60,,,
,00:04:40,131,8.4,07:07,88,35,,704.00,,,
,00:04:41,131,8.2,07:17,89,34,,704.90,,,
,00:04:42,131,8.0,07:28,90,34,,705.90,,,
,00:04:43,131,7.8,07:44,89,34,,705.90,,,
,00:04:44,131,7.4,08:05,89,34,,706.00,,,
,00:04:45,131,7.1,08:24,89,34,,707.50,,,
,00:04:46,131,6.8,08:46,89,34,,708.80,,,
,00:04:47,130,6.7,09:01,89,34,,710.70,,,
,00:04:48,130,6.9,08:45,89,34,,712.40,,,
,00:04:49,130,7.3,08:12,89,34,,714.40,,,
,00:04:50,129,7.7,07:48,89,34,,716.40,,,
,00:04:51,129,8.0,07:30,89,34,,719.00,,,
,00:04:52,129,8.3,07:15,89,34,,722.20,,,
,00:04:53,128,8.5,07:03,89,34,,725.70,,,
,00:04:54,128,8.7,06:54,89,34,,729.30,,,
,00:04:55,128,8.8,06:47,87,34,,732.60,,,
,00:04:56,128,9.0,06:41,86,34,,735.20,,,
,00:04:57,128,9.1,06:36,87,34,,737.50,,,
,00:04:58,128,9.2,06:33,86,34,,740.10,,,
,00:04:59,128,9.2,06:29,86,34,,742.80,,,
,00:05:00,128,9.3,06:26,86,34,,744.90,,,
,00:05:01,128,9.4,06:24,86,34,,747.40,,,
,00:05:02,128,9.4,06:23,86,34,,749.80,,,
,00:05:03,127,9.4,06:22,86,34,,752.60,,,
,00:05:04,127,9.4,06:21,88,34,,755.60,,,
,00:05:05,127,9.5,06:17,88,33,,759.00,,,
,00:05:06,127,9.8,06:08,88,33,,762.40,,,
,00:05:07,127,10.1,05:58,88,33,,766.20,,,
,00:05:08,127,10.3,05:49,88,33,,769.20,,,
,00:05:09,127,10.4,05:47,86,33,,772.50,,,
,00:05:10,127,10.3,05:51,86,33,,775.80,,,
,00:05:11,127,10.1,05:56,86,33,,779.20,,,
,00:05:12,127,10.0,06:00,86,33,,781.90,,,
,00:05:13,127,9.9,06:03,86,33,,784.70,,,
,00:05:14,127,9.9,06:05,86,33,,787.20,,,
,00:05:15,128,9.8,06:08,86,33,,789.40,,,
,00:05:16,128,9.8,06:08,89,33,,791.50,,,
,00:05:17,128,9.8,06:08,89,33,,794.40,,,
,00:05:18,128,9.8,06:09,86,33,,797.50,,,
,00:05:19,128,9.8,06:07,86,32,,800.00,,,
,00:05:20,127,9.9,06:05,86,32,,802.70,,,
,00:05:21,127,9.8,06:07,86,32,,805.60,,,
,00:05:22,127,10.0,06:01,86,32,,808.70,,,
,00:05:23,127,10.3,05:50,86,32,,811.30,,,
,00:05:24,127,10.6,05:40,85,32,,814.20,,,
,00:05:25,127,10.9,05:30,84,32,,817.60,,,
,00:05:26,127,11.2,05:20,84,32,,821.00,,,
,00:05:27,127,11.6,05:11,84,32,,825.10,,,
,00:05:28,127,11.9,05:02,85,32,,829.30,,,
,00:05:29,127,12.6,04:45,85,32,,833.50,,,
,00:05:30,127,12.6,04:45,88,31,,837.60,,,
,00:05:31,127,12.8,04:42,88,31,,841.00,,,
,00:05:32,127,12.3,04:53,88,31,,844.20,,,
,00:05:33,127,11.8,05:04,88,31,,847.20,,,
,00:05:34,127,11.5,05:13,88,31,,850.10,,,
,00:05:35,127,11.2,05:22,88,31,,853.00,,,
,00:05:36,126,11.0,05:27,88,31,,855.70,,,
,00:05:37,126,11.0,05:28,88,31,,858.50,,,
,00:05:38,126,11.1,05:25,88,30,,861.10,,,
,00:05:39,125,11.3,05:18,88,30,,864.50,,,
,00:05:40,125,11.5,05:12,88,30,,868.10,,,
,00:05:41,125,11.7,05:07,88,30,,871.90,,,
,00:05:42,125,11.9,05:03,88,30,,875.60,,,
,00:05:43,124,12.1,04:57,88,30,,879.81,,,
,00:05:44,124,12.4,04:51,88,30,,884.03,,,
,00:05:45,124,12.6,04:45,88,30,,888.24,,,
,00:05:46,124,12.8,04:42,88,30,,892.45,,,
,00:05:47,123,12.8,04:41,88,30,,896.20,,,
,00:05:48,123,12.8,04:42,88,30,,899.80,,,
,00:05:49,123,12.6,04:46,88,30,,903.50,,,
,00:05:50,123,12.3,04:53,88,30,,906.80,,,
,00:05:51,122,12.0,04:59,88,30,,909.80,,,
,00:05:52,122,11.8,05:04,88,30,,912.50,,,
,00:05:53,122,11.7,05:07,88,30,,915.80,,,
,00:05:54,121,11.6,05:09,88,30,,919.00,,,
,00:05:55,121,11.7,05:08,88,30,,922.10,,,
,00:05:56,121,11.8,05:06,88,29,,925.70,,,
,00:05:57,121,11.7,05:07,88,29,,928.60,,,
,00:05:58,121,11.7,05:08,88,29,,931.50,,,
,00:05:59,121,11.7,05:08,88,29,,934.80,,,
,00:06:00,121,11.7,05:09,87,29,,938.40,,,
,00:06:01,122,11.6,05:09,87,29,,941.50,,,
,00:06:02,122,11.6,05:10,88,29,,944.20,,,
,00:06:03,122,11.6,05:10,88,29,,946.80,,,
,00:06:04,122,11.6,05:10,88,29,,949.70,,,
,00:06:05,122,11.6,05:10,88,28,,952.40,,,
,00:06:06,123,11.6,05:10,88,28,,955.60,,,
,00:06:07,123,11.6,05:11,88,28,,958.60,,,
,00:06:08,123,11.6,05:11,88,28,,961.70,,,
,00:06:09,123,11.6,05:11,88,28,,964.90,,,
,00:06:10,124,11.6,05:11,88,28,,968.60,,,
,00:06:11,124,11.6,05:11,88,28,,971.40,,,
,00:06:12,125,11.5,05:13,88,28,,974.70,,,
,00:06:13,125,11.4,05:15,88,28,,977.70,,,
,00:06:14,125,11.4,05:17,89,28,,981.00,,,
,00:06:15,126,11.4,05:17,89,28,,983.70,,,
,00:06:16,126,11.4,05:16,89,28,,986.80,,,
,00:06:17,126,11.4,05:15,89,28,,989.60,,,
,00:06:18,126,11.4,05:15,89,28,,992.30,,,
,00:06:19,126,11.5,05:14,89,28,,994.90,,,
,00:06:20,127,11.5,05:13,89,28,,998.10,,,
,00:06:21,127,11.5,05:13,89,28,,1001.50,,,
,00:06:22,127,11.5,05:13,89,28,,1005.20,,,
,00:06:23,127,11.5,05:12,89,28,,1007.60,,,
,00:06:24,127,11.5,05:12,89,28,,1011.10,,,
,00:06:25,127,11.5,05:12,89,28,,1014.10,,,
,00:06:26,127,11.5,05:13,89,28,,1017.10,,,
,00:06:27,127,11.5,05:14,89,28,,1020.40,,,
,00:06:28,128,11.5,05:14,89,27,,1023.20,,,
,00:06:29,128,11.4,05:14,89,27,,1026.50,,,
,00:06:30,128,11.4,05:15,89,27,,1029.40,,,
,00:06:31,128,11.4,05:15,87,27,,1032.10,,,
,00:06:32,128,11.4,05:16,86,27,,1035.70,,,
,00:06:33,128,11.4,05:16,88,27,,1038.90,,,
,00:06:34,128,11.4,05:16,88,27,,1042.20,,,
,00:06:35,128,11.4,05:16,88,27,,1045.40,,,
,00:06:36,128,11.4,05:16,88,27,,1048.40,,,
,00:06:37,128,11.4,05:16,88,27,,1051.30,,,
,00:06:38,128,11.4,05:17,88,27,,1054.20,,,
,00:06:39,128,11.4,05:17,88,27,,1057.20,,,
,00:06:40,128,11.3,05:18,88,27,,1060.00,,,
,00:06:41,128,11.3,05:19,88,27,,1062.70,,,
,00:06:42,128,11.3,05:20,88,28,,1065.60,,,
,00:06:43,129,11.2,05:20,88,28,,1068.30,,,
,00:06:44,129,11.2,05:21,88,28,,1071.50,,,
,00:06:45,130,11.2,05:21,88,28,,1074.40,,,
